ClimateBin,Nrate25,Nrate50,Nrate75,Nrate95,P2O5rate25,P2O5rate50,P2O5rate75,P2O5rate95,K2Orate25,K2Orate50,K2Orate75,K2Orate95,ModYieldIrrOff25,ModYieldIrrOff50,ModYieldIrrOff75,ModYieldIrrOff95,ModYieldIrrOn25,ModYieldIrrOn50,ModYieldIrrOn75,ModYieldIrrOn95,ClimateBinR2,GlobalCropR2,
11,26.000000,58.275179,72.364897,81.225098,26.757314,48.917681,53.324956,67.496417,13.707152,14.175763,14.727065,20.303102,1.183192e+00,1.188557,1.194844,1.256911,1.183192,1.188557,1.194844,1.256911,0.307050,0.788230,
12,21.000000,26.000000,26.000000,81.225098,22.772182,26.757314,26.757314,67.496417,14.175763,14.175763,36.751977,36.751977,2.211158e+00,2.211158,2.672197,2.699093,2.211158,2.211158,2.672197,2.699093,0.307730,0.788230,
13,21.000000,21.000000,26.000000,59.401612,22.772182,22.772182,26.757314,52.424713,21.236320,36.751977,36.751977,44.627401,2.566248e+00,2.744880,2.843893,2.960134,2.566248,2.744880,2.843893,2.960134,0.466750,0.788230,
14,21.000000,21.000000,30.000000,30.000000,22.772182,22.772182,34.158273,34.158273,36.751977,36.751977,44.627401,44.627401,2.880237e+00,2.880237,2.964569,2.964569,2.880237,2.880237,2.964569,2.964569,0.216990,0.788230,
15,21.000000,21.000000,30.000000,30.000000,22.772182,28.465227,34.158273,34.158273,36.751977,44.627401,44.627401,47.777570,2.859196e+00,2.859196,3.029226,3.029226,2.859196,2.859196,3.029226,3.029226,0.210810,0.788230,
16,21.000000,30.000000,30.000000,30.000000,22.772182,34.158273,34.158273,34.158273,36.751977,44.627401,44.627401,47.777570,2.466758e+00,2.500496,2.500496,2.513576,2.466758,2.500496,2.500496,2.513576,0.206670,0.788230,
17,21.000000,30.000000,30.000000,30.000000,22.507846,34.158273,34.158273,34.158273,44.627401,44.627401,45.677457,47.777570,2.569564e+00,2.569564,2.574611,2.584615,2.569564,2.569564,2.574611,2.584615,0.359880,0.788230,
18,21.000000,30.000000,30.000000,30.000000,28.465227,34.158273,34.158273,34.158273,44.627401,44.627401,45.677457,57.753107,2.922693e+00,3.065803,3.065803,3.065803,2.922693,3.065803,3.065803,3.065803,0.262000,0.788230,
19,21.000000,24.000000,30.000000,30.000000,28.465227,34.158273,37.574100,37.574100,44.627401,47.777570,62.478361,62.478361,2.795266e+00,2.872084,3.003406,3.003406,2.795266,2.872084,3.003406,3.003406,0.243980,0.788230,
20,21.000000,21.000000,30.000000,58.275179,32.450359,32.450359,34.158273,48.917681,47.777570,57.753107,61.953332,62.478361,2.418620e+00,2.490434,2.617017,2.623155,2.418620,2.490434,2.617017,2.623155,0.600950,0.788230,
21,19.000000,26.000000,58.275179,79.253160,24.480095,26.757314,48.917681,58.953507,13.125706,14.175763,14.175763,15.916417,1.745300e+00,1.745300,1.745300,1.745300,2.084705,2.126375,2.126375,2.192405,0.105570,0.788230,
22,19.000000,19.000000,26.000000,59.401612,24.480095,24.480095,26.757314,56.924388,13.125706,13.125706,14.175763,44.627401,2.425344e+00,2.425344,2.480089,3.248705,2.425344,2.425344,2.480089,3.248705,0.174180,0.788230,
23,19.000000,30.000000,30.000000,58.275179,24.480095,34.158273,34.158273,52.424713,13.125706,44.627401,44.627401,46.720106,2.396192e+00,2.944513,2.944513,2.998129,2.396192,2.944513,2.944513,2.998129,0.420100,0.788230,
24,30.000000,30.000000,30.000000,30.000000,34.158273,34.158273,34.158273,34.158273,44.627401,44.627401,44.627401,57.753107,2.922710e+00,2.922710,2.922710,2.922710,2.922710,2.922710,2.922710,2.922710,0.298600,0.788230,
25,21.000000,30.000000,30.000000,30.000000,32.450359,34.158273,34.158273,34.158273,44.627401,44.627401,57.753107,57.753107,2.773576e+00,2.924925,2.924925,2.924925,2.773576,2.924925,2.924925,2.924925,0.297640,0.788230,
26,21.000000,24.000000,30.000000,30.000000,32.450359,34.158273,37.574100,37.574100,44.627401,57.753107,62.478361,62.478361,2.864958e+00,2.926955,3.033435,3.033435,2.864958,2.926955,3.033435,3.033435,0.265020,0.788230,
27,24.000000,24.000000,24.000000,30.000000,34.158273,37.574100,37.574100,37.574100,57.753107,62.478361,62.478361,62.478361,2.889691e+00,2.931946,2.931946,2.931946,2.889691,2.931946,2.931946,2.931946,0.193400,0.788230,
28,21.000000,30.000000,30.000000,30.000000,32.450359,34.158273,34.158273,37.574100,57.753107,61.953332,61.953332,62.478361,2.742904e+00,2.891456,2.891456,2.891456,2.742904,2.891456,2.891456,2.891456,0.273010,0.788230,
29,24.000000,30.000000,30.000000,30.000000,34.158273,34.158273,34.158273,37.574100,61.953332,61.953332,61.953332,62.478361,2.866842e+00,2.945589,2.945589,2.945589,2.866842,2.945589,2.945589,2.945589,0.224460,0.788230,
30,21.000000,30.000000,30.000000,58.275179,32.450359,34.158273,34.158273,48.917681,44.627401,61.953332,61.953332,61.953332,2.555222e+00,2.868813,2.868813,2.868813,2.555222,2.868813,2.868813,2.868813,0.698260,0.788230,
31,19.000000,19.000000,72.364897,82.574056,24.480095,24.480095,56.924388,76.085602,13.125706,13.125706,15.916417,22.845253,1.707800e+00,1.707800,1.707800,1.707800,2.798517,2.798517,2.938663,3.177502,0.215470,0.788230,
32,19.000000,19.000000,19.000000,72.364897,24.480095,24.480095,24.480095,52.424713,13.125706,13.125706,13.125706,44.627401,2.424243e+00,2.424243,2.424243,2.743271,2.424243,2.424243,2.424243,2.743271,0.229560,0.788230,
33,19.000000,23.000000,30.000000,33.934854,24.480095,31.311750,34.158273,52.424713,13.125706,42.527288,44.627401,94.385153,2.176175e+00,2.612384,2.638556,3.112792,2.176175,2.612384,2.638556,3.112792,0.420400,0.788230,
34,23.000000,24.000000,30.000000,30.000000,31.311750,34.158273,37.574100,37.574100,42.527288,44.627401,62.478361,62.478361,2.842035e+00,2.862950,3.010977,3.010977,2.842035,2.862950,3.010977,3.010977,0.281970,0.788230,
35,24.000000,24.000000,24.000000,30.000000,37.574100,37.574100,37.574100,37.574100,62.478361,62.478361,62.478361,62.478361,3.063379e+00,3.063379,3.063379,3.063379,3.063379,3.063379,3.063379,3.063379,0.388690,0.788230,
36,24.000000,24.000000,24.000000,30.000000,37.574100,37.574100,37.574100,37.574100,62.478361,62.478361,62.478361,62.478361,2.977064e+00,2.977064,2.977064,2.977064,2.977064,2.977064,2.977064,2.977064,0.593500,0.788230,
37,23.000000,24.000000,24.000000,24.083180,31.311750,37.574100,37.574100,37.574100,42.527288,62.478361,62.478361,62.478361,2.585895e+00,2.884555,2.884555,2.884555,2.585895,2.884555,2.884555,2.884555,0.692460,0.788230,
38,23.000000,24.000000,24.000000,30.000000,31.311750,37.574100,37.574100,37.574100,42.527288,62.478361,62.478361,62.478361,2.483429e+00,2.779052,2.779052,2.779052,2.483429,2.779052,2.779052,2.779052,0.581370,0.788230,
39,23.000000,24.000000,30.000000,33.000000,32.450359,34.158273,37.574100,48.917681,57.753107,61.953332,62.478361,62.478361,2.540503e+00,2.571789,2.724915,2.730142,2.540503,2.571789,2.724915,2.730142,0.457880,0.788230,
40,21.000000,30.000000,30.000000,58.275179,28.465227,34.158273,43.836450,62.526930,35.513990,57.753107,61.953332,120.011992,1.814945e+00,2.200425,2.258300,2.258300,1.814945,2.200425,2.258910,2.731759,0.392260,0.788230,
41,79.845126,82.172093,82.172093,97.125298,64.435055,65.109718,65.109718,81.529468,17.431972,17.431972,19.860259,22.845253,1.866985e+00,1.866985,1.909016,1.958883,1.866985,1.866985,1.909016,1.958883,-0.009068,0.788230,
42,5.000000,23.000000,82.574056,97.125298,3.401826,22.202877,76.085602,81.529468,0.405696,18.901017,22.845253,22.845253,2.173992e+00,2.181800,2.181800,2.181800,2.173992,2.372647,2.411859,2.411859,0.084184,0.788230,
43,5.000000,23.000000,23.000000,97.125298,3.401826,22.202877,22.202877,81.529468,0.405696,14.727065,18.901017,22.845253,1.897169e+00,2.191200,2.191200,2.191200,1.897169,2.271619,2.360063,2.436400,-0.042061,0.788230,
44,5.000000,23.000000,24.000000,59.882115,3.401826,22.202877,37.574100,48.917681,0.405696,18.901017,42.527288,62.478361,2.234689e+00,2.290700,2.290700,2.290700,2.234689,2.761426,2.881322,2.896562,0.030871,0.788230,
45,5.000000,23.000000,23.000000,59.882115,3.401826,31.311750,31.311750,48.917681,0.405696,42.527288,42.527288,62.478361,2.347675e+00,2.348000,2.348000,2.348000,2.347675,2.680806,2.680806,2.688269,0.020826,0.788230,
46,23.000000,24.000000,24.000000,59.882115,22.202877,31.311750,37.574100,52.424713,18.901017,42.527288,62.478361,62.478361,1.969100e+00,1.969100,1.969100,1.969100,2.327545,2.629804,2.711520,2.711520,0.025276,0.788230,
47,24.000000,24.000000,27.000000,33.000000,29.603836,34.158273,37.574100,37.574100,32.551751,50.402711,62.478361,62.478361,1.763443e+00,1.975242,2.083221,2.083221,1.763443,1.975242,2.083221,2.083221,0.353150,0.788230,
48,30.000000,33.000000,45.000000,58.275179,33.019664,34.158273,43.836450,48.917681,49.877683,54.602937,61.953332,62.478361,2.006654e+00,2.026855,2.173760,2.235665,2.006654,2.026855,2.173760,2.235665,0.280320,0.788230,
49,23.000000,24.000000,45.000000,46.000000,31.311750,33.019664,43.836450,48.917681,42.527288,42.527288,54.602937,62.478361,2.089200e+00,2.089200,2.089200,2.089200,2.170335,2.170335,2.266961,2.310314,0.324590,0.788230,
50,22.000000,26.232636,45.000000,59.882115,30.742445,30.742445,43.836450,62.526930,39.377118,39.377118,54.602937,85.669225,2.050767e+00,2.050767,2.235122,2.386281,2.050767,2.050767,2.235122,2.386281,0.418650,0.788230,
51,5.000000,5.000000,82.574056,97.125298,3.401826,9.800000,76.085602,81.529468,0.405696,3.500000,19.860259,22.845253,2.074552e+00,2.083920,2.130812,2.138908,2.074552,2.083920,2.130812,2.138908,-0.095136,0.788230,
52,5.000000,5.000000,78.193535,82.574056,3.401826,3.401826,75.324660,76.085602,0.405696,0.405696,19.860259,22.845253,2.194100e+00,2.194100,2.194100,2.194100,2.217703,2.217703,2.609900,2.609900,-0.541120,0.788230,
53,5.000000,5.000000,78.193535,82.574056,3.401826,3.401826,74.354552,76.085602,0.405696,0.405696,19.860259,22.845253,1.906794e+00,1.906794,1.977906,1.988082,1.906794,1.906794,1.977906,1.988082,-0.385700,0.788230,
54,5.000000,5.000000,15.739581,82.574056,3.401826,3.401826,17.843444,76.085602,0.405696,0.405696,15.794392,22.845253,2.100863e+00,2.100863,2.137663,2.138800,2.100863,2.100863,2.137663,2.153382,-0.163290,0.788230,
55,5.000000,5.000000,5.000000,78.193535,3.401826,3.401826,3.401826,75.324660,0.405696,0.405696,0.405696,22.845253,1.998654e+00,1.998654,1.998654,2.075201,1.998654,1.998654,1.998654,2.075201,-1.119600,0.788230,
56,5.000000,5.000000,5.000000,59.882115,3.401826,3.401826,3.401826,48.917681,0.405696,0.405696,0.405696,15.794392,2.201293e+00,2.201293,2.201293,2.235362,2.201293,2.201293,2.201293,2.235362,-0.431100,0.788230,
57,5.000000,15.739581,59.882115,97.125298,3.401826,17.843444,48.917681,81.529468,0.405696,13.707152,22.845253,49.877683,1.828901e+00,1.906491,1.956394,2.089286,1.828901,1.906491,1.956394,2.089286,-0.005534,0.788230,
58,36.000000,46.000000,46.000000,46.000000,33.019664,34.158273,34.158273,34.158273,40.952203,40.952203,42.527288,49.877683,1.704800e+00,1.704800,1.704800,1.704800,2.059981,2.059981,2.072746,2.121752,0.365100,0.788230,
59,36.000000,46.000000,46.000000,46.000000,33.019664,34.158273,34.158273,48.917681,40.952203,40.952203,40.952203,49.877683,2.010541e+00,2.010541,2.010541,2.095445,2.010541,2.010541,2.010541,2.095445,0.302980,0.788230,
60,9.000000,23.000000,36.000000,65.453074,31.881054,34.158273,58.000000,58.000000,39.377118,44.102372,60.000000,60.000000,1.941707e+00,2.003077,2.474690,2.474690,1.941707,2.003077,2.474690,2.474690,0.628530,0.788230,
61,5.000000,5.000000,5.000000,5.000000,3.401826,3.401826,3.401826,9.800000,0.405696,0.405696,0.405696,0.962448,2.338300e+00,2.338300,2.338300,2.338300,2.338556,2.338556,2.338556,2.338938,-0.044241,0.788230,
62,5.000000,5.000000,5.000000,5.000000,3.401826,3.401826,3.401826,3.401826,0.405696,0.405696,0.405696,0.405696,2.351670e+00,2.351670,2.351670,2.351670,2.351670,2.351670,2.351670,2.351670,0.009391,0.788230,
63,5.000000,5.000000,5.000000,5.000000,3.401826,3.401826,3.401826,3.401826,0.405696,0.405696,0.405696,0.405696,2.290005e+00,2.290005,2.290005,2.290005,2.290005,2.290005,2.290005,2.290005,-0.976940,0.788230,
64,5.000000,5.000000,5.000000,58.275179,3.401826,3.401826,3.401826,48.917681,0.405696,0.405696,0.405696,13.707152,2.007993e+00,2.007993,2.007993,2.192800,2.007993,2.007993,2.007993,2.309687,-0.152200,0.788230,
65,5.000000,20.986109,58.275179,97.125298,3.401826,23.791259,48.917681,74.354552,0.405696,13.707152,15.794392,44.392488,1.798300e+00,1.798300,1.798300,1.798300,1.893337,1.992057,2.006845,2.191861,-0.000956,0.788230,
66,26.232636,46.000000,58.275179,97.125298,34.158273,34.158273,48.917681,74.354552,15.794392,40.952203,40.952203,60.000000,1.522000e+00,1.522000,1.522000,1.522000,1.841416,2.474794,2.474794,2.618329,0.383460,0.788230,
67,23.000000,23.000000,46.000000,58.275179,31.881054,31.881054,48.917681,58.000000,40.952203,44.102372,44.102372,60.000000,2.145251e+00,2.197245,2.197245,2.413693,2.145251,2.197245,2.197245,2.413693,0.398010,0.788230,
68,9.000000,24.000000,58.275179,65.453074,31.881054,48.917681,58.000000,65.838704,22.845253,44.102372,60.000000,60.000000,1.857217e+00,2.340864,2.570469,2.570521,1.857217,2.340864,2.570469,2.570521,0.404780,0.788230,
69,9.000000,9.000000,23.000000,65.453074,58.000000,58.000000,58.000000,65.838704,44.102372,60.000000,60.000000,60.000000,2.402619e+00,2.627478,2.627478,2.627478,2.402619,2.627478,2.627478,2.627478,0.691180,0.788230,
70,9.000000,9.000000,9.000000,58.275179,58.000000,58.000000,58.000000,58.000000,60.000000,60.000000,60.000000,60.000000,2.690290e+00,2.690290,2.690290,2.690290,2.690290,2.690290,2.690290,2.690290,0.516560,0.788230,
71,5.000000,5.000000,5.000000,15.850029,3.401826,3.401826,3.401826,48.917681,0.405696,0.405696,0.405696,26.635493,1.908086e+00,1.908086,1.908086,1.990247,1.908086,1.908086,1.908086,1.990247,-0.516840,0.788230,
72,7.000000,9.000000,9.000000,58.275179,58.000000,58.000000,73.000000,76.000000,60.000000,60.000000,62.000000,62.000000,1.924629e+00,1.924629,1.940146,1.940146,1.924629,1.924629,1.940146,1.940146,0.350410,0.788230,
73,9.000000,9.000000,9.000000,58.275179,58.000000,58.000000,65.838704,76.000000,60.000000,60.000000,60.000000,68.000000,2.354129e+00,2.354129,2.354129,2.443029,2.354129,2.354129,2.354129,2.443029,0.531030,0.788230,
74,7.000000,9.000000,24.000000,58.275179,48.917681,58.000000,65.838704,76.000000,36.226949,60.000000,60.000000,68.000000,2.108335e+00,2.519635,2.519635,2.631904,2.108335,2.519635,2.519635,2.631904,0.242060,0.788230,
75,7.000000,9.000000,9.000000,58.275179,27.326618,58.000000,58.000000,73.000000,22.845253,60.000000,60.000000,62.000000,2.219715e+00,2.558752,2.558752,2.572817,2.219715,2.558752,2.558752,2.572817,-0.027247,0.788230,
76,3.000000,3.000000,9.000000,36.000000,9.000000,9.000000,58.000000,73.000000,9.000000,9.000000,60.000000,62.000000,2.466898e+00,2.466898,2.476500,2.476500,2.466898,2.466898,3.756015,3.759820,-0.249050,0.788230,
77,3.000000,3.000000,9.000000,9.000000,9.000000,9.000000,58.000000,58.000000,9.000000,9.000000,60.000000,60.000000,2.556901e+00,2.556901,2.569900,2.569900,2.556901,2.556901,3.130526,3.130526,-0.095094,0.788230,
78,9.000000,9.000000,9.000000,36.184996,58.000000,58.000000,58.000000,58.000000,60.000000,60.000000,60.000000,60.000000,2.640400e+00,2.640400,2.640400,2.640400,2.640400,2.640400,2.640400,2.640400,0.150340,0.788230,
79,9.000000,9.000000,9.000000,9.000000,58.000000,58.000000,58.000000,58.000000,60.000000,60.000000,60.000000,60.000000,2.365907e+00,2.365907,2.365907,2.365907,2.365907,2.365907,2.365907,2.365907,0.104470,0.788230,
80,9.000000,9.000000,9.000000,9.000000,58.000000,58.000000,58.000000,58.000000,60.000000,60.000000,60.000000,60.000000,2.353095e+00,2.353095,2.353095,2.353095,2.353095,2.353095,2.353095,2.353095,0.232380,0.788230,
81,3.000000,4.000000,29.935127,49.891878,3.401826,18.193605,39.000000,39.000000,0.031856,7.909527,41.000000,41.000000,1.364543e+00,1.417813,1.613777,1.613777,1.364543,1.417813,1.613777,1.613777,0.011667,0.788230,
82,4.000000,7.000000,7.000000,29.935127,13.082497,39.000000,73.000000,76.000000,5.901374,41.000000,62.000000,68.000000,1.376562e+00,1.952520,2.177701,2.230112,1.376562,1.952520,2.177701,2.230112,0.459860,0.788230,
83,7.000000,7.000000,7.000000,29.935127,39.000000,73.000000,76.000000,76.000000,41.000000,62.000000,68.000000,68.000000,2.117236e+00,2.349152,2.399772,2.399772,2.117236,2.349152,2.399772,2.399772,0.489710,0.788230,
84,7.000000,7.000000,7.000000,7.000000,73.000000,76.000000,76.000000,76.000000,62.000000,68.000000,68.000000,68.000000,2.420313e+00,2.475745,2.475745,2.475745,2.420313,2.475745,2.475745,2.475745,0.478410,0.788230,
85,7.000000,7.000000,7.000000,7.200000,73.000000,76.000000,76.000000,76.000000,62.000000,68.000000,68.000000,68.000000,2.370251e+00,2.424007,2.424007,2.424007,2.370251,2.424007,2.424007,2.424007,0.464270,0.788230,
86,7.000000,7.000000,7.000000,7.000000,76.000000,76.000000,76.000000,76.000000,68.000000,68.000000,68.000000,68.000000,2.574577e+00,2.574577,2.574577,2.574577,2.574577,2.574577,2.574577,2.574577,0.542840,0.788230,
87,7.000000,7.000000,7.000000,7.000000,76.000000,76.000000,76.000000,76.000000,68.000000,68.000000,68.000000,68.000000,2.561393e+00,2.561393,2.561393,2.561393,2.561393,2.561393,2.561393,2.561393,0.629850,0.788230,
88,7.000000,7.000000,7.000000,36.000000,76.000000,76.000000,76.000000,76.000000,68.000000,68.000000,68.000000,68.000000,2.548532e+00,2.548532,2.548532,2.548532,2.548532,2.548532,2.548532,2.548532,0.619640,0.788230,
89,7.000000,7.000000,7.000000,36.000000,76.000000,76.000000,76.000000,76.000000,68.000000,68.000000,68.000000,68.000000,2.546012e+00,2.546012,2.546012,2.546012,2.546012,2.546012,2.546012,2.546012,0.708920,0.788230,
90,7.000000,7.000000,7.000000,8.000000,76.000000,76.000000,76.000000,76.000000,68.000000,68.000000,68.000000,68.000000,2.559679e+00,2.559679,2.559679,2.559679,2.559679,2.559679,2.559679,2.559679,0.785640,0.788230,
91,29.935127,33.666712,49.891878,49.891878,18.193605,18.193605,30.322674,30.322674,7.909527,7.909527,13.182545,13.182545,8.983716e-01,0.898372,1.141277,1.141277,0.898372,0.898372,1.141277,1.141277,0.231190,0.788230,
92,29.935127,29.935127,33.666712,49.891878,18.193605,18.193605,18.193605,30.322674,7.909527,7.909527,7.909527,13.182545,8.813827e-01,0.881383,0.881383,1.051183,0.881383,0.881383,0.881383,1.051183,0.204750,0.788230,
93,29.935127,29.935127,33.666712,49.891878,18.193605,18.193605,18.193605,30.322674,7.909527,7.909527,7.909527,13.182545,8.779479e-01,0.877948,0.877948,1.049684,0.877948,0.877948,0.877948,1.049684,0.188400,0.788230,
94,29.935127,29.935127,29.935127,49.891878,18.193605,18.193605,18.193605,30.322674,7.909527,7.909527,7.909527,13.182545,9.072321e-01,0.907232,0.907232,1.108881,0.907232,0.907232,0.907232,1.108881,0.219040,0.788230,
95,29.935127,29.935127,29.935127,49.891878,18.193605,18.193605,18.193605,30.322674,7.909527,7.909527,7.909527,13.182545,9.413112e-01,0.941311,0.941311,1.113459,0.941311,0.941311,0.941311,1.113459,0.212490,0.788230,
96,29.935127,29.935127,29.935127,49.891878,18.193605,18.193605,18.193605,39.000000,7.909527,7.909527,7.909527,41.000000,1.093174e+00,1.093174,1.093174,1.761404,1.093174,1.093174,1.093174,1.761404,0.253150,0.788230,
97,7.200000,29.935127,29.935127,49.891878,18.193605,18.193605,18.193605,39.000000,7.909527,7.909527,7.909527,41.000000,1.058278e+00,1.058278,1.058278,1.791882,1.058278,1.058278,1.058278,1.791882,0.349330,0.788230,
98,4.000000,29.935127,29.935127,49.891878,18.193605,18.193605,30.322674,39.000000,7.909527,7.909527,13.182545,41.000000,1.047999e+00,1.047999,1.248198,1.845692,1.047999,1.047999,1.248198,1.845692,0.613060,0.788230,
99,2.600000,7.000000,8.000000,49.891878,3.260810,30.322674,76.000000,76.000000,1.474499,13.182545,68.000000,68.000000,1.033963e+00,1.464775,2.442914,2.442914,1.033963,1.464775,2.442914,2.442914,0.717290,0.788230,
100,7.000000,7.000000,7.000000,7.000000,76.000000,76.000000,76.000000,76.000000,68.000000,68.000000,68.000000,68.000000,2.793289e+00,2.793289,2.793289,2.793289,2.793289,2.793289,2.793289,2.793289,0.624940,0.788230,
