ClimateBin,Nrate25,Nrate50,Nrate75,Nrate95,P2O5rate25,P2O5rate50,P2O5rate75,P2O5rate95,K2Orate25,K2Orate50,K2Orate75,K2Orate95,ModYieldIrrOff25,ModYieldIrrOff50,ModYieldIrrOff75,ModYieldIrrOff95,ModYieldIrrOn25,ModYieldIrrOn50,ModYieldIrrOn75,ModYieldIrrOn95,ClimateBinR2,GlobalCropR2,
39,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.565700e+01,15.657000,15.657000,15.657000,18.959728,18.959728,20.868536,20.868536,0.434720,0.788230,
40,76.000000,76.700035,90.807676,90.807676,13.043238,29.915309,41.081102,41.081102,29.489980,109.290375,204.484331,204.484331,1.591190e+01,15.911900,15.911900,15.911900,20.561192,21.926361,21.935377,21.935377,-0.155610,0.788230,
41,3.080252,3.080252,8.723703,102.900000,1.122484,1.122484,3.538188,29.915309,5.262084,7.063199,7.063199,109.240998,4.005005e+00,4.005005,6.591831,15.329225,4.005005,4.005005,6.591831,15.329225,0.709340,0.788230,
42,3.080252,3.080252,76.700035,90.807676,1.122484,1.122484,41.081102,41.081102,7.063199,7.063199,170.224436,204.484331,4.263599e+00,4.263599,19.255567,19.255567,4.263599,4.263599,19.255567,19.255567,0.903940,0.788230,
43,3.080252,3.080252,90.807676,90.807676,1.122484,1.122484,41.081102,41.081102,7.063199,7.063199,204.484331,204.484331,3.985722e+00,3.985722,19.399244,19.399244,3.985722,3.985722,19.399244,19.399244,0.947200,0.788230,
44,3.080252,3.080252,90.807676,90.807676,1.122484,1.122484,41.081102,41.081102,7.063199,7.063199,204.484331,204.484331,3.830162e+00,3.830162,18.626797,18.626797,3.830162,3.830162,18.626797,18.626797,0.954240,0.788230,
45,3.080252,76.000000,90.807676,90.807676,1.122484,13.043238,41.081102,41.081102,7.063199,29.489980,204.484331,204.484331,3.862818e+00,18.379159,19.369479,19.369479,3.862818,18.379159,19.369479,19.369479,0.937910,0.788230,
46,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.805961e+01,18.059613,18.917751,18.917751,18.059613,18.059613,18.917751,18.917751,0.930070,0.788230,
47,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.801476e+01,18.014757,19.133296,19.133296,18.014757,18.014757,19.133296,19.133296,0.927050,0.788230,
48,76.000000,90.807676,90.807676,90.807676,13.043238,41.081102,41.081102,41.081102,29.489980,204.484331,204.484331,204.484331,1.744696e+01,18.677256,18.677256,18.677256,17.446957,18.677256,18.677256,18.677256,0.773440,0.788230,
49,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.645160e+01,16.451600,16.451600,16.451600,17.349225,17.349225,21.728014,21.728014,0.314760,0.788230,
50,76.000000,90.807676,90.807676,90.807676,13.043238,41.081102,41.081102,41.081102,29.489980,204.484331,204.484331,204.484331,1.533780e+01,15.337800,15.337800,15.337800,18.061548,18.067605,18.067605,18.067605,-0.132150,0.788230,
51,3.080252,3.080252,8.723703,102.900000,1.122484,1.122484,3.538188,29.915309,5.262084,7.063199,7.063199,109.240998,4.200347e+00,4.200347,7.066254,15.563568,4.200347,4.200347,7.066254,15.563568,0.666290,0.788230,
52,3.080252,3.080252,3.080252,90.807676,1.122484,1.122484,1.122484,41.081102,7.063199,7.063199,7.063199,204.484331,3.717302e+00,3.717302,3.717302,17.711426,3.717302,3.717302,3.717302,17.711426,0.922610,0.788230,
53,3.080252,76.000000,90.807676,90.807676,1.122484,13.043238,41.081102,41.081102,7.063199,29.489980,204.484331,204.484331,3.884168e+00,17.755383,18.826654,18.826654,3.884168,17.755383,18.826654,18.826654,0.961160,0.788230,
54,6.840516,90.807676,90.807676,90.807676,13.043238,41.081102,41.081102,41.081102,9.021601,204.484331,204.484331,204.484331,5.368046e+00,19.056649,19.056649,19.056649,5.368046,19.056649,19.056649,19.056649,0.953610,0.788230,
55,3.080252,76.000000,76.000000,90.807676,1.122484,13.043238,13.043238,41.081102,7.063199,29.489980,29.489980,204.484331,3.889311e+00,17.625710,17.625710,18.436669,3.889311,17.625710,17.625710,18.436669,0.968600,0.788230,
56,3.080252,76.000000,90.807676,90.807676,1.122484,13.043238,29.915309,41.081102,7.063199,29.489980,109.290375,204.484331,3.995029e+00,18.011270,18.749206,18.749206,3.995029,18.011270,18.749206,18.749206,0.967030,0.788230,
57,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.755428e+01,17.554279,18.762071,18.762071,17.554279,17.554279,18.762071,18.762071,0.960340,0.788230,
58,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.722448e+01,17.224483,18.202045,18.202045,17.224483,17.224483,18.202045,18.202045,0.900430,0.788230,
59,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.678928e+01,16.789281,18.917997,18.917997,16.789281,16.789281,18.917997,18.917997,0.702080,0.788230,
60,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.475180e+01,14.751800,14.751800,14.751800,15.296905,15.296905,19.435955,19.435955,0.761250,0.788230,
61,3.080252,3.080252,8.723703,102.900000,1.122484,1.122484,3.538188,29.915309,7.063199,7.063199,7.063199,109.240998,4.193861e+00,4.193861,7.050769,15.557271,4.193861,4.193861,7.050769,15.557271,0.727350,0.788230,
62,3.080252,3.080252,76.000000,90.807676,1.122484,1.122484,13.043238,41.081102,7.063199,7.063199,29.489980,204.484331,3.926843e+00,3.926843,18.125513,18.972262,3.926843,3.926843,18.125513,18.972262,0.939470,0.788230,
63,76.000000,90.807676,90.807676,90.807676,13.043238,41.081102,41.081102,41.081102,29.489980,204.484331,204.484331,204.484331,1.913990e+01,19.775526,19.775526,19.775526,19.139901,19.775526,19.775526,19.775526,0.970270,0.788230,
64,3.080252,76.000000,90.807676,90.807676,1.122484,13.043238,41.081102,41.081102,7.063199,29.489980,204.484331,204.484331,4.154523e+00,18.902702,19.594344,19.594344,4.154523,18.902702,19.594344,19.594344,0.977720,0.788230,
65,3.080252,76.000000,76.000000,90.807676,1.122484,13.043238,13.043238,41.081102,7.063199,29.489980,29.489980,204.484331,4.158491e+00,18.501773,18.501773,19.131499,4.158491,18.501773,18.501773,19.131499,0.976140,0.788230,
66,76.000000,76.000000,76.000000,90.807676,13.043238,13.043238,13.043238,41.081102,29.489980,29.489980,29.489980,204.484331,1.811088e+01,18.110880,18.110880,18.828312,18.110880,18.110880,18.110880,18.828312,0.958390,0.788230,
67,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.788431e+01,17.884314,19.459313,19.459313,17.884314,17.884314,19.459313,19.459313,0.969780,0.788230,
68,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.767680e+01,17.676802,19.844762,19.844762,17.676802,17.676802,19.844762,19.844762,0.881830,0.788230,
69,76.000000,76.000000,76.000000,90.807676,13.043238,13.043238,13.043238,41.081102,29.489980,29.489980,29.489980,204.484331,1.684126e+01,16.841258,16.841258,18.008225,16.841258,16.841258,16.841258,18.008225,0.739150,0.788230,
70,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.416930e+01,14.169300,14.169300,14.169300,14.252941,14.252941,15.242190,15.242190,0.850170,0.788230,
71,3.080252,3.080252,8.723703,102.900000,1.122484,1.122484,3.801363,29.915309,7.063199,7.063199,20.176737,109.240998,4.231009e+00,4.231009,7.408960,15.592160,4.231009,4.231009,7.408960,15.592160,0.798360,0.788230,
72,3.080252,3.080252,90.807676,90.807676,1.122484,1.122484,41.081102,41.081102,7.063199,7.063199,204.484331,204.484331,3.715403e+00,3.715403,19.265128,19.265128,3.715403,3.715403,19.265128,19.265128,0.954810,0.788230,
73,3.080252,76.000000,90.807676,90.807676,1.122484,13.043238,41.081102,41.081102,7.063199,29.489980,204.484331,204.484331,4.029872e+00,18.508133,19.283550,19.283550,4.029872,18.508133,19.283550,19.283550,0.971890,0.788230,
74,76.000000,90.807676,90.807676,90.807676,13.043238,41.081102,41.081102,41.081102,29.489980,204.484331,204.484331,204.484331,1.853463e+01,19.699411,19.699411,19.699411,18.534630,19.699411,19.699411,19.699411,0.966970,0.788230,
75,76.000000,76.000000,76.000000,90.807676,13.043238,13.043238,13.043238,41.081102,29.489980,29.489980,29.489980,204.484331,1.803884e+01,18.038844,18.038844,19.789058,18.038844,18.038844,18.038844,19.789058,0.910200,0.788230,
76,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.793873e+01,17.938735,20.532071,20.532071,17.938735,17.938735,20.532071,20.532071,0.926080,0.788230,
77,76.000000,90.807676,90.807676,90.807676,13.043238,41.081102,41.081102,41.081102,29.489980,204.484331,204.484331,204.484331,1.801035e+01,19.803025,19.803025,19.803025,18.010353,19.803025,19.803025,19.803025,0.491000,0.788230,
78,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.837633e+01,18.376331,19.515298,19.515298,18.376331,18.376331,19.515298,19.515298,0.188560,0.788230,
79,76.000000,90.807676,90.807676,90.807676,13.043238,41.081102,41.081102,41.081102,29.489980,204.484331,204.484331,204.484331,1.755714e+01,18.634516,18.634516,18.634516,17.557138,18.634516,18.634516,18.634516,0.083677,0.788230,
80,76.000000,90.807676,90.807676,90.807676,13.043238,41.081102,41.081102,41.081102,29.489980,204.484331,204.484331,204.484331,1.517350e+01,15.173500,15.173500,15.173500,19.433471,19.717403,19.717403,19.717403,0.019896,0.788230,
81,3.080252,3.080252,8.723703,102.900000,1.122484,1.122484,3.538188,29.915309,5.262084,7.063199,7.063199,109.240998,4.261723e+00,4.261723,7.211871,15.618946,4.261723,4.261723,7.211871,15.618946,0.763090,0.788230,
82,3.080252,3.080252,3.080252,102.900000,1.122484,1.122484,1.122484,29.915309,7.063199,7.063199,7.063199,109.240998,3.506273e+00,3.506273,3.506273,15.652513,3.506273,3.506273,3.506273,15.652513,0.852320,0.788230,
83,3.080252,3.080252,3.080252,76.000000,1.122484,1.122484,1.122484,13.043238,7.063199,7.063199,7.063199,29.489980,3.685031e+00,3.685031,3.685031,15.247618,3.685031,3.685031,3.685031,15.247618,0.932460,0.788230,
84,3.080252,90.807676,90.807676,90.807676,1.122484,41.081102,41.081102,41.081102,7.063199,204.484331,204.484331,204.484331,3.862171e+00,20.018613,20.018613,20.018613,3.862171,20.018613,20.018613,20.018613,0.969620,0.788230,
85,76.000000,90.807676,90.807676,90.807676,13.043238,41.081102,41.081102,41.081102,29.489980,204.484331,204.484331,204.484331,1.706573e+01,20.203101,20.203101,20.203101,17.065725,20.203101,20.203101,20.203101,0.944560,0.788230,
86,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.740965e+01,17.409654,20.303616,20.303616,17.409654,17.409654,20.303616,20.303616,0.902920,0.788230,
87,76.000000,76.000000,90.807676,90.807676,13.043238,13.043238,41.081102,41.081102,29.489980,29.489980,204.484331,204.484331,1.803697e+01,18.036969,19.782433,19.782433,18.036969,18.036969,19.782433,19.782433,0.337110,0.788230,
88,76.000000,90.807676,90.807676,90.807676,13.043238,41.081102,41.081102,41.081102,29.489980,204.484331,204.484331,204.484331,1.860086e+01,19.214537,19.214537,19.214537,18.600857,19.214537,19.214537,19.214537,0.139060,0.788230,
89,90.807676,90.807676,90.807676,90.807676,18.316255,41.081102,41.081102,41.081102,109.240998,204.484331,204.484331,204.484331,1.732003e+01,18.915575,18.915575,18.915575,17.320033,18.915575,18.915575,18.915575,0.155330,0.788230,
90,76.000000,90.807676,90.807676,90.807676,13.043238,41.081102,41.081102,41.081102,29.489980,204.484331,204.484331,204.484331,1.651847e+01,17.004276,17.004276,17.004276,16.518475,17.004276,17.004276,17.004276,0.060077,0.788230,
91,3.080252,8.723703,102.900000,102.900000,1.122484,3.801363,29.915309,29.915309,7.063199,20.176737,109.240998,109.290375,4.809992e+00,8.914698,16.408242,16.409610,4.809992,8.914698,16.408242,16.409610,0.863190,0.788230,
92,3.080252,3.080252,100.000000,102.900000,1.122484,1.122484,22.305276,29.915309,7.063199,7.063199,109.240998,109.290375,3.560384e+00,3.560384,16.103460,16.209557,3.560384,3.560384,16.103460,16.209557,0.958350,0.788230,
93,3.080252,3.080252,3.080252,102.900000,1.122484,1.122484,1.122484,22.915443,7.063199,7.063199,7.063199,109.240998,3.640562e+00,3.640562,3.640562,16.489128,3.640562,3.640562,3.640562,16.489128,0.949170,0.788230,
94,3.080252,3.080252,3.080252,76.000000,1.122484,1.122484,1.122484,18.316255,7.063199,7.063199,7.063199,29.489980,3.542925e+00,3.542925,3.542925,14.620826,3.542925,3.542925,3.542925,14.620826,0.920610,0.788230,
95,3.080252,3.080252,3.080252,90.807676,1.122484,1.122484,1.122484,20.918685,7.063199,7.063199,7.063199,109.240998,3.530114e+00,3.530114,3.530114,15.650890,3.530114,3.530114,3.530114,15.650890,0.902710,0.788230,
96,3.080252,3.080252,90.807676,90.807676,1.122484,1.122484,29.915309,41.081102,7.063199,7.063199,109.240998,204.484331,3.693366e+00,3.693366,18.467426,20.416545,3.693366,3.693366,18.467426,20.416545,0.967070,0.788230,
97,3.080252,90.807676,90.807676,90.807676,1.122484,41.081102,41.081102,41.081102,7.063199,204.484331,204.484331,204.484331,3.726844e+00,20.575633,20.575633,20.575633,3.726844,20.575633,20.575633,20.575633,0.968250,0.788230,
98,76.000000,90.807676,90.807676,100.000000,13.043238,41.081102,41.081102,41.081102,29.489980,204.484331,204.484331,204.484331,1.737046e+01,20.804566,20.804566,21.076263,17.370460,20.804566,20.804566,21.076263,0.871060,0.788230,
99,76.000000,90.807676,90.807676,100.000000,13.043238,18.316255,41.081102,41.081102,29.489980,109.290375,204.484331,204.484331,1.698576e+01,19.063526,20.439701,20.771519,16.985757,19.063526,20.439701,20.771519,0.878990,0.788230,
100,76.000000,90.807676,90.807676,100.000000,13.043238,41.081102,41.081102,41.081102,29.489980,204.484331,204.484331,204.484331,1.575137e+01,20.883530,20.883530,21.140949,15.751375,20.883530,20.883530,21.140949,0.858350,0.788230,
