ClimateBin,Nrate25,Nrate50,Nrate75,Nrate95,P2O5rate25,P2O5rate50,P2O5rate75,P2O5rate95,K2Orate25,K2Orate50,K2Orate75,K2Orate95,ModYieldIrrOff25,ModYieldIrrOff50,ModYieldIrrOff75,ModYieldIrrOff95,ModYieldIrrOn25,ModYieldIrrOn50,ModYieldIrrOn75,ModYieldIrrOn95,ClimateBinR2,GlobalCropR2,
11,44.000000,104.429413,155.813822,192.807207,3.401826,28.849016,51.120076,51.120076,3.443903,10.818556,55.987865,79.000000,6.518185e+01,67.582503,80.049910,85.141721,65.181846,67.582503,80.049910,85.141721,0.055237,0.788230,
12,104.429413,104.429413,104.429413,155.813822,51.120076,53.100000,53.100000,53.481429,55.987865,125.400000,125.400000,125.400000,6.238410e+01,62.384100,62.384100,62.384100,86.791295,95.764421,95.764421,95.764421,0.222330,0.788230,
13,61.000000,61.000000,61.000000,148.661171,57.000000,57.000000,57.000000,64.106892,118.000000,118.000000,118.000000,118.000000,7.482096e+01,74.820964,74.820964,87.603097,74.820964,74.820964,74.820964,87.603097,0.279220,0.788230,
14,61.000000,61.000000,61.000000,76.000000,57.000000,57.000000,57.000000,57.000000,118.000000,118.000000,118.000000,118.000000,7.367243e+01,73.672427,73.672427,76.888476,73.672427,73.672427,73.672427,76.888476,0.157430,0.788230,
15,61.000000,61.000000,61.000000,76.000000,57.000000,57.000000,57.000000,57.000000,118.000000,118.000000,118.000000,118.000000,7.770512e+01,77.705123,77.705123,80.722826,77.705123,77.705123,77.705123,80.722826,0.165580,0.788230,
16,61.000000,61.000000,76.000000,76.000000,45.570697,57.000000,57.000000,57.000000,113.000000,118.000000,118.000000,118.000000,7.351630e+01,73.516300,77.036673,77.036673,73.516300,73.516300,77.036673,77.036673,0.183620,0.788230,
17,61.000000,61.000000,76.000000,148.661171,45.000000,57.000000,57.000000,71.981091,113.000000,118.000000,118.000000,118.000000,7.482228e+01,74.822278,78.661515,79.157917,74.822278,74.822278,78.661515,79.157917,0.210190,0.788230,
18,61.000000,70.000000,76.000000,148.661171,45.000000,57.000000,57.000000,71.981091,50.508211,113.000000,118.000000,118.000000,6.866988e+01,77.323765,78.796165,79.423181,68.669875,77.323765,78.796165,79.423181,0.229330,0.788230,
19,61.000000,61.000000,148.661171,148.661171,57.000000,57.000000,71.981091,71.981091,50.508211,113.000000,118.000000,118.000000,6.948201e+01,73.460957,78.432398,78.432398,69.482010,73.460957,78.432398,78.432398,0.276850,0.788230,
20,61.000000,72.000000,148.661171,185.348212,21.415426,57.000000,59.127685,71.981091,32.333112,50.508211,113.000000,118.000000,6.678190e+01,66.781900,66.781900,66.781900,69.071632,74.324914,90.867077,93.182596,0.424930,0.788230,
21,114.268410,155.813822,155.813822,192.807207,28.849016,41.050981,51.120076,51.120076,3.443903,43.184157,55.987865,79.000000,5.404476e+01,81.939794,88.486005,98.038351,54.044764,81.939794,88.486005,98.038351,0.483910,0.788230,
22,61.000000,61.000000,114.268410,155.813822,40.500000,53.100000,57.000000,57.000000,36.000000,118.000000,118.000000,125.400000,7.289557e+01,72.895566,77.418800,77.418800,72.895566,72.895566,91.435069,97.517509,0.289670,0.788230,
23,61.000000,61.000000,61.000000,61.000000,57.000000,57.000000,57.000000,57.000000,118.000000,118.000000,118.000000,118.000000,7.152620e+01,71.526200,71.526200,71.526200,71.877082,71.877082,71.877082,71.877082,0.132020,0.788230,
24,61.000000,61.000000,76.000000,76.000000,45.000000,57.000000,57.000000,57.000000,113.000000,118.000000,118.000000,118.000000,7.652801e+01,76.528008,81.132243,81.132243,76.528008,76.528008,81.132243,81.132243,0.251800,0.788230,
25,61.000000,61.000000,76.000000,109.004933,45.000000,57.000000,57.000000,57.000000,113.000000,118.000000,118.000000,118.000000,7.855310e+01,78.553097,83.114367,84.992506,78.553097,78.553097,83.114367,84.992506,0.392380,0.788230,
26,61.000000,61.000000,61.000000,148.661171,57.000000,57.000000,57.000000,71.981091,118.000000,118.000000,118.000000,118.000000,7.936756e+01,79.367563,79.367563,81.573462,79.367563,79.367563,79.367563,81.573462,0.399910,0.788230,
27,61.000000,61.000000,89.250000,148.661171,57.000000,57.000000,60.000000,71.981091,50.508211,118.000000,118.000000,118.000000,6.849401e+01,76.902415,77.022878,77.022878,68.494007,76.902415,77.022878,77.022878,0.517600,0.788230,
28,61.000000,61.000000,148.661171,148.661171,57.000000,57.000000,71.981091,71.981091,50.508211,118.000000,118.000000,130.000000,6.803495e+01,75.202504,76.454151,77.460884,68.034953,75.202504,76.454151,77.460884,0.427860,0.788230,
29,61.000000,70.000000,148.661171,148.661171,57.000000,59.127685,71.981091,71.981091,50.508211,50.508211,118.000000,118.000000,6.764691e+01,67.646911,76.059842,76.059842,67.646911,67.646911,76.059842,76.059842,0.394740,0.788230,
30,50.015655,109.004933,148.661171,185.348212,20.000000,59.127685,71.981091,71.981091,17.885377,47.989469,50.508211,79.000000,5.230131e+01,66.864700,66.864700,66.864700,52.301315,81.290879,84.163966,84.163966,0.601850,0.788230,
31,75.476330,150.102209,155.813822,192.807207,28.849016,41.050981,51.120076,51.120076,3.443903,36.000000,55.987865,88.117420,4.522325e+01,82.187679,94.727575,106.214038,45.223251,82.187679,94.727575,106.214038,0.516700,0.788230,
32,61.000000,61.000000,109.004933,155.813822,40.500000,53.481429,57.000000,57.000000,36.000000,79.000000,118.000000,118.000000,5.380356e+01,53.803563,74.344564,87.960414,53.803563,53.803563,74.344564,87.960414,0.440620,0.788230,
33,61.000000,61.000000,61.000000,148.661171,51.120076,57.000000,57.000000,60.000000,51.002175,118.000000,118.000000,118.000000,6.835833e+01,68.358334,68.358334,73.236700,68.358334,68.358334,68.358334,89.582441,0.186530,0.788230,
34,61.000000,61.000000,124.917313,185.348212,28.322928,57.000000,57.000000,60.000000,47.989469,118.000000,118.000000,146.862366,7.150308e+01,71.503081,74.458400,74.458400,71.503081,71.503081,89.610709,94.631251,0.520050,0.788230,
35,61.000000,61.000000,124.917313,155.813822,40.500000,57.000000,57.000000,59.127685,118.000000,118.000000,118.000000,146.862366,7.992206e+01,79.922062,90.897414,92.152835,79.922062,79.922062,90.897414,92.152835,0.617360,0.788230,
36,61.000000,61.000000,124.917313,185.348212,28.322928,57.000000,57.000000,60.000000,59.486798,118.000000,146.862366,146.862366,8.405195e+01,85.536002,100.510041,101.148527,84.051946,85.536002,100.510041,101.148527,0.602270,0.788230,
37,57.000000,61.000000,124.917313,185.348212,30.000000,57.000000,59.127685,60.000000,79.000000,118.000000,130.000000,146.862366,7.850058e+01,80.239893,92.797297,94.898486,78.500581,80.239893,92.797297,94.898486,0.509760,0.788230,
38,58.994036,87.639021,148.661171,185.348212,28.322928,57.000000,60.000000,71.981091,47.989469,118.000000,130.000000,146.862366,7.493195e+01,87.388816,92.108806,94.156519,74.931951,87.388816,92.108806,94.156519,0.481280,0.788230,
39,57.000000,58.994036,148.661171,185.348212,30.000000,59.127685,60.000000,71.981091,36.000000,50.508211,130.000000,130.000000,6.151145e+01,69.589207,73.733800,73.733800,61.511445,69.589207,82.304825,86.645144,0.285810,0.788230,
40,57.000000,87.639021,114.268410,185.348212,17.065985,42.500000,59.127685,71.981091,11.795992,32.333112,50.508211,91.921196,6.450808e+01,70.339825,74.865203,83.312544,64.508075,70.339825,74.865203,83.312544,0.530000,0.788230,
41,109.004933,192.807207,192.807207,192.807207,30.000000,41.050981,41.050981,45.676783,3.443903,3.443903,17.885377,36.000000,5.028399e+01,50.283992,74.215510,80.558400,50.283992,50.283992,74.215510,94.945945,0.568720,0.788230,
42,109.004933,109.004933,114.268410,192.807207,27.406070,30.000000,41.050981,51.120076,17.885377,17.885377,36.000000,79.000000,7.300334e+01,73.003342,87.668200,87.668200,73.003342,73.003342,95.666988,112.872602,0.494150,0.788230,
43,99.100148,109.004933,109.004933,162.405890,27.406070,27.406070,30.000000,57.000000,17.885377,17.885377,36.000000,118.000000,6.721369e+01,67.213686,76.913451,85.394370,67.213686,67.213686,76.913451,85.394370,0.506130,0.788230,
44,61.000000,109.004933,109.004933,185.348212,27.406070,27.406070,30.000000,59.127685,17.885377,17.885377,79.000000,118.000000,6.595744e+01,65.957443,85.871661,94.206955,65.957443,65.957443,85.871661,94.206955,0.332190,0.788230,
45,58.994036,109.004933,109.004933,185.348212,27.406070,27.406070,40.500000,59.127685,17.885377,17.885377,79.000000,118.000000,6.533432e+01,65.334324,72.785200,72.785200,65.334324,65.334324,88.736520,94.073796,0.380150,0.788230,
46,31.000000,61.000000,109.004933,185.348212,27.406070,30.000000,57.000000,59.127685,17.885377,47.989469,118.000000,118.000000,5.264238e+01,69.231240,82.255882,82.756029,52.642376,69.231240,82.255882,82.756029,0.581720,0.788230,
47,37.566000,61.000000,109.004933,185.348212,27.406070,30.000000,57.000000,60.000000,17.885377,47.989469,79.000000,130.000000,5.649296e+01,68.129919,76.722900,76.722900,56.492958,68.129919,88.208257,89.558309,0.476770,0.788230,
48,31.000000,57.000000,89.250000,158.027465,27.406070,30.000000,60.000000,60.000000,20.481467,79.000000,130.000000,130.000000,5.320194e+01,69.033811,73.745800,73.745800,53.201945,69.033811,86.252298,90.009164,0.517650,0.788230,
49,31.000000,57.000000,89.250000,158.027465,27.406070,30.000000,60.000000,83.910271,23.941939,43.875003,79.000000,130.000000,5.579428e+01,65.297856,76.307134,85.831091,55.794282,65.297856,76.307134,85.831091,0.412090,0.788230,
50,31.000000,65.402960,109.004933,133.400000,30.000000,32.081621,45.676783,64.106892,23.941939,36.000000,79.000000,130.000000,5.080131e+01,70.166200,70.166200,70.166200,50.801306,74.803792,90.129764,94.728779,0.362630,0.788230,
51,114.268410,192.807207,192.807207,192.807207,40.500000,41.050981,41.050981,45.676783,3.443903,3.443903,3.443903,36.000000,4.379315e+01,43.793153,43.793153,74.754503,43.793153,43.793153,43.793153,74.754503,0.362820,0.788230,
52,94.600561,109.004933,109.004933,109.004933,27.406070,27.406070,45.676783,45.676783,17.885377,17.885377,29.808962,79.000000,6.866364e+01,68.663643,69.990000,69.990000,68.663643,68.663643,92.135354,92.135354,0.374320,0.788230,
53,109.004933,109.004933,109.004933,114.268410,27.406070,27.406070,27.406070,45.676783,17.885377,17.885377,17.885377,43.853788,6.689456e+01,66.894555,66.894555,71.935800,66.894555,66.894555,66.894555,79.297654,0.325070,0.788230,
54,109.004933,109.004933,109.004933,114.268410,27.406070,27.406070,27.406070,40.500000,17.885377,17.885377,17.885377,36.000000,6.675140e+01,66.751395,66.751395,69.631600,66.751395,66.751395,66.751395,73.998071,0.404190,0.788230,
55,31.000000,109.004933,109.004933,158.027465,27.406070,27.406070,30.000000,64.106892,17.885377,20.481467,79.000000,79.000000,5.218054e+01,61.579000,61.579000,61.579000,52.180544,65.138397,67.323708,86.657495,0.492890,0.788230,
56,31.000000,37.566000,109.004933,114.268410,27.406070,30.000000,30.000000,45.676783,17.885377,29.808962,79.000000,79.000000,5.914931e+01,62.054104,62.054104,63.131500,59.149307,62.054104,62.054104,72.607309,0.445240,0.788230,
57,31.000000,37.566000,65.402960,109.004933,7.147319,27.406070,30.000000,60.000000,20.481467,20.481467,79.000000,130.000000,4.012709e+01,56.275153,57.978827,68.275000,40.127092,56.275153,57.978827,73.180478,0.606160,0.788230,
58,37.566000,37.566000,57.000000,109.004933,7.147319,27.406070,45.676783,60.000000,20.481467,20.481467,79.000000,130.000000,2.994225e+01,58.645005,71.903506,77.786481,29.942252,58.645005,71.903506,77.786481,0.749640,0.788230,
59,31.000000,37.566000,65.402960,109.004933,27.406070,30.000000,39.909167,60.000000,20.481467,43.853788,79.000000,130.000000,5.492247e+01,64.340321,77.462021,86.948238,54.922466,64.340321,77.462021,86.948238,0.439510,0.788230,
60,31.000000,68.000000,109.004933,133.400000,17.065985,30.000000,45.676783,69.000000,11.795992,32.333112,79.000000,130.000000,4.922065e+01,68.788500,68.788500,68.788500,49.220645,74.962282,89.356441,94.099168,0.344900,0.788230,
61,109.004933,109.004933,192.807207,192.807207,30.000000,41.050981,45.676783,45.676783,3.443903,17.885377,29.808962,29.808962,5.028194e+01,71.198684,82.956092,82.956092,50.281943,71.198684,82.956092,82.956092,0.617830,0.788230,
62,109.004933,109.004933,109.004933,109.004933,27.406070,27.406070,45.676783,45.676783,17.885377,17.885377,29.808962,29.808962,7.812490e+01,78.124904,89.123500,89.123500,78.124904,78.124904,92.578530,92.578530,0.421750,0.788230,
63,109.004933,109.004933,109.004933,114.268410,27.406070,27.406070,27.406070,45.676783,17.885377,17.885377,17.885377,55.987865,6.514513e+01,65.145128,65.145128,75.068500,65.145128,65.145128,65.145128,78.867182,0.310810,0.788230,
64,109.004933,109.004933,109.004933,109.004933,27.406070,27.406070,27.406070,45.570697,17.885377,17.885377,17.885377,36.000000,5.655898e+01,56.558976,56.558976,63.710064,56.558976,56.558976,56.558976,63.710064,0.308500,0.788230,
65,109.004933,109.004933,109.004933,109.004933,27.406070,27.406070,27.406070,30.000000,17.885377,17.885377,17.885377,40.489986,5.522169e+01,55.221693,55.221693,58.207623,55.221693,55.221693,55.221693,58.207623,0.383140,0.788230,
66,37.566000,109.004933,109.004933,109.004933,27.406070,27.406070,27.406070,45.570697,17.885377,17.885377,20.481467,79.000000,5.587072e+01,55.870717,55.870717,56.520200,55.870717,55.870717,55.870717,64.634458,0.503870,0.788230,
67,37.566000,37.566000,109.004933,109.004933,7.147319,27.406070,27.406070,42.500000,17.885377,20.481467,20.481467,79.000000,3.975186e+01,54.227657,54.227657,54.829800,39.751856,54.227657,54.227657,61.679592,0.594050,0.788230,
68,37.566000,37.566000,37.566000,109.004933,7.147319,7.147319,27.406070,42.500000,20.481467,20.481467,20.481467,79.000000,3.826086e+01,38.260864,50.219593,56.891361,38.260864,38.260864,50.219593,56.891361,0.560730,0.788230,
69,37.485844,37.566000,58.994036,114.268410,7.147319,16.298779,30.000000,60.000000,17.885377,20.481467,36.000000,130.000000,3.132882e+01,48.351781,65.937883,67.480000,31.328817,48.351781,65.937883,85.316082,0.502050,0.788230,
70,52.029706,68.000000,85.000000,115.050052,30.000000,40.500000,45.676783,69.000000,11.088415,36.000000,51.002175,130.000000,5.631633e+01,64.671200,64.671200,64.671200,56.316335,64.754109,71.814548,80.711438,0.057021,0.788230,
71,192.807207,192.807207,192.807207,192.807207,41.050981,41.050981,41.050981,41.050981,3.443903,3.443903,3.443903,3.443903,4.567229e+01,45.672290,45.672290,45.672290,45.672290,45.672290,45.672290,45.672290,0.134150,0.788230,
72,109.004933,109.004933,109.004933,109.004933,30.000000,45.676783,45.676783,45.676783,17.885377,29.808962,29.808962,29.808962,8.086078e+01,92.532279,92.532279,92.532279,80.860783,92.532279,92.532279,92.532279,0.337860,0.788230,
73,109.004933,109.004933,109.004933,114.268410,27.406070,27.406070,30.000000,45.676783,17.885377,17.885377,29.808962,79.000000,5.454286e+01,54.542859,56.971981,68.385255,54.542859,54.542859,56.971981,68.385255,0.297040,0.788230,
74,37.566000,109.004933,109.004933,114.268410,7.147319,27.406070,27.406070,40.500000,17.885377,17.885377,20.481467,43.184157,4.002345e+01,50.954600,52.979933,63.144973,40.023449,50.954600,52.979933,63.144973,0.432180,0.788230,
75,37.566000,53.464634,109.004933,114.268410,7.147319,27.406070,27.406070,45.570697,17.885377,20.481467,20.481467,55.987865,3.838045e+01,48.311231,52.866338,60.643405,38.380452,48.311231,52.866338,60.643405,0.522910,0.788230,
76,37.566000,37.566000,50.015655,114.268410,7.147319,7.147319,30.000000,51.120076,20.481467,20.481467,40.489986,79.000000,3.802813e+01,38.028125,56.344964,67.646090,38.028125,38.028125,56.344964,67.646090,0.557800,0.788230,
77,37.566000,37.566000,37.566000,109.004933,7.147319,7.147319,28.000000,45.676783,20.481467,20.481467,30.449203,79.000000,3.364104e+01,33.641036,48.635165,59.283167,33.641036,33.641036,48.635165,59.283167,0.266740,0.788230,
78,37.566000,37.566000,57.000000,114.268410,7.147319,30.000000,45.922627,69.000000,20.481467,32.333112,79.000000,130.000000,3.053112e+01,58.462306,69.444493,80.884780,30.531124,58.462306,69.444493,80.884780,0.500560,0.788230,
79,57.000000,68.000000,85.000000,133.400000,30.000000,45.570697,60.000000,69.000000,30.449203,50.926258,91.921196,130.000000,5.590546e+01,58.637231,63.413578,67.135247,55.905462,58.637231,63.413578,67.135247,0.237640,0.788230,
80,68.000000,72.000000,85.000000,114.268410,40.500000,44.000000,45.676783,69.000000,11.795992,36.000000,50.926258,51.002175,5.712417e+01,60.429759,62.329613,62.339018,57.124174,60.429759,62.329613,62.339018,0.005842,0.788230,
81,109.004933,192.807207,244.323651,244.323651,41.050981,45.676783,48.081693,48.081693,3.097196,3.097196,3.443903,29.808962,5.315670e+01,53.156705,53.897041,87.319647,53.156705,53.156705,53.897041,87.319647,0.566900,0.788230,
82,109.004933,109.004933,109.004933,109.004933,36.062605,45.676783,45.676783,45.676783,29.808962,29.808962,29.808962,30.449203,7.442858e+01,84.196663,84.196663,84.196663,74.428576,84.196663,84.196663,84.196663,0.185110,0.788230,
83,65.402960,109.004933,109.004933,116.537470,27.406070,45.676783,45.676783,45.922627,17.885377,29.808962,29.808962,43.184157,5.260690e+01,65.479766,65.479766,67.018212,52.606903,65.479766,65.479766,67.018212,0.396220,0.788230,
84,37.566000,66.500000,109.004933,116.537470,7.147319,42.500000,45.570697,45.922627,20.481467,29.808962,40.489986,55.987865,3.423149e+01,48.897916,58.551270,59.930152,34.231487,48.897916,58.551270,59.930152,0.278920,0.788230,
85,37.566000,66.500000,66.500000,116.537470,16.298779,45.570697,45.570697,51.120076,20.481467,40.489986,40.489986,79.000000,3.673348e+01,52.202774,52.202774,72.021294,36.733478,52.202774,52.202774,72.021294,0.084106,0.788230,
86,66.500000,66.500000,83.942996,114.268410,40.500000,45.570697,45.570697,64.106892,32.333112,40.489986,40.489986,51.002175,7.156934e+01,76.409649,76.409649,81.949747,71.569338,76.409649,76.409649,81.949747,-0.003917,0.788230,
87,59.588931,68.000000,114.268410,162.405890,17.065985,43.235295,45.570697,69.000000,23.941939,40.489986,50.926258,130.000000,5.624022e+01,59.138984,60.826241,62.422400,56.240219,59.138984,60.826241,70.720353,0.057928,0.788230,
88,66.500000,68.000000,89.250000,115.050052,30.129119,43.235295,45.570697,69.000000,11.795992,32.333112,40.489986,63.000000,6.142907e+01,61.936311,63.111500,63.111500,61.429066,61.936311,68.129266,73.628125,0.006612,0.788230,
89,68.000000,68.000000,72.000000,109.004933,15.217111,44.000000,44.000000,56.216245,11.088415,11.795992,32.333112,50.926258,6.702770e+01,67.027700,67.027700,67.027700,67.406588,67.406588,68.381813,75.388732,0.052611,0.788230,
90,68.000000,72.000000,72.000000,109.004933,15.217111,15.217111,44.000000,64.106892,11.795992,11.795992,29.808962,51.002175,6.804059e+01,68.040586,74.459973,87.386148,68.040586,68.040586,74.459973,87.386148,0.358920,0.788230,
91,244.323651,244.323651,244.323651,244.323651,48.081693,48.081693,48.081693,48.081693,3.097196,3.097196,3.097196,3.097196,5.651302e+01,56.513017,56.513017,56.513017,56.513017,56.513017,56.513017,56.513017,-0.008001,0.788230,
92,83.942996,109.004933,109.004933,109.004933,36.062605,45.676783,45.676783,45.676783,17.885377,29.808962,29.808962,29.808962,4.338747e+01,55.343948,55.343948,55.343948,43.387475,55.343948,55.343948,55.343948,0.013063,0.788230,
93,109.004933,109.004933,109.004933,109.004933,45.676783,45.676783,45.676783,45.676783,29.808962,29.808962,29.808962,36.000000,5.094724e+01,50.947242,50.947242,53.013206,50.947242,50.947242,50.947242,53.013206,-0.010425,0.788230,
94,66.500000,109.004933,109.004933,109.004933,45.570697,45.676783,45.676783,45.676783,29.808962,29.808962,40.489986,40.489986,5.345036e+01,53.450359,55.831384,55.831384,53.450359,53.450359,55.831384,55.831384,-0.013186,0.788230,
95,66.500000,66.500000,109.004933,109.004933,45.570697,45.570697,45.676783,45.676783,29.808962,40.489986,40.489986,40.489986,4.661310e+01,46.613100,46.613100,46.613100,52.296239,59.759081,59.759081,59.759081,-0.012449,0.788230,
96,66.500000,66.500000,70.000000,114.268410,45.570697,45.570697,45.570697,45.922627,40.489986,40.489986,40.489986,43.184157,4.212590e+01,42.125900,42.125900,42.125900,60.569947,60.569947,61.396920,62.266582,0.028937,0.788230,
97,66.500000,66.500000,89.250000,116.537470,36.062605,45.570697,45.570697,64.106892,24.623470,40.489986,40.489986,51.002175,6.064876e+01,60.648760,65.937116,67.964322,60.648760,60.648760,65.937116,67.964322,-0.005165,0.788230,
98,66.500000,70.000000,89.250000,116.537470,36.062605,42.500000,45.570697,45.922627,17.885377,32.333112,40.489986,51.002175,5.149870e+01,51.498700,51.498700,51.498700,60.816976,62.106703,68.417771,75.450118,0.083008,0.788230,
99,66.500000,68.000000,72.000000,89.250000,36.062605,44.000000,45.570697,45.922627,11.088415,32.333112,40.489986,43.184157,6.445686e+01,64.976096,65.620800,65.620800,64.456863,64.976096,66.320378,71.497475,0.003734,0.788230,
100,66.500000,68.000000,72.000000,109.004933,15.217111,44.000000,45.570697,64.106892,11.088415,11.795992,29.808962,51.002175,6.887504e+01,72.065820,73.974290,85.784100,68.875040,72.065820,73.974290,86.885377,0.135250,0.788230,
