ClimateBin,Nrate25,Nrate50,Nrate75,Nrate95,P2O5rate25,P2O5rate50,P2O5rate75,P2O5rate95,K2Orate25,K2Orate50,K2Orate75,K2Orate95,ModYieldIrrOff25,ModYieldIrrOff50,ModYieldIrrOff75,ModYieldIrrOff95,ModYieldIrrOn25,ModYieldIrrOn50,ModYieldIrrOn75,ModYieldIrrOn95,ClimateBinR2,GlobalCropR2,
53,70.000000,121.227779,167.698149,198.214894,23.341486,73.047349,80.675306,101.020478,14.700791,18.973575,18.973575,25.771432,2.336800e+00,2.336800,2.336800,2.336800,2.581360,4.209053,4.861141,5.178540,0.794200,0.788230,
54,83.352000,167.698149,167.698149,198.214894,36.126787,80.675306,80.675306,101.020478,14.919349,18.973575,20.932404,24.865581,2.893400e+00,2.893400,2.893400,2.893400,3.172786,4.608485,4.608485,4.923736,0.684610,0.788230,
55,75.401562,167.698149,195.336161,198.214894,26.373707,80.675306,94.275163,101.020478,1.971895,18.973575,24.865581,24.865581,2.918513e+00,3.183400,3.183400,3.183400,2.918513,4.333535,4.631556,4.659985,0.603320,0.788230,
56,67.000000,91.963635,198.214894,198.214894,21.676072,58.188771,101.020478,101.020478,0.710600,16.800904,24.865581,28.918909,2.720609e+00,3.214800,3.214800,3.214800,2.720609,3.892545,5.284765,5.284765,0.672360,0.788230,
57,67.000000,75.401562,168.518482,198.214894,19.356354,36.126787,94.275163,101.020478,0.710600,16.800904,24.865581,40.040543,2.633093e+00,3.733000,3.733000,3.733000,2.633093,4.166532,5.183545,5.676428,0.575550,0.788230,
58,39.735289,67.000000,83.807723,198.214894,19.356354,19.356354,57.695558,101.020478,0.710600,16.800904,24.865581,48.198181,2.505746e+00,3.278175,3.960800,3.960800,2.505746,3.278175,4.786662,6.053369,0.563480,0.788230,
59,35.000000,67.000000,147.683462,198.214894,17.009132,36.177292,83.911639,101.020478,0.000000,16.800904,24.865581,51.887987,2.337153e+00,3.705418,4.177072,5.195227,2.337153,3.705418,4.177072,5.195227,0.601160,0.788230,
60,75.401562,107.000000,118.928936,198.214894,25.490635,39.851318,60.612287,101.020478,14.919349,22.510196,42.527288,57.753107,3.028580e+00,3.514764,3.794500,3.794500,3.028580,3.514764,4.351210,4.710677,0.408950,0.788230,
61,39.991661,51.487884,144.754888,144.754888,1.754019,23.277025,31.079345,31.079345,1.971895,3.113075,4.485532,4.485532,2.029173e+00,2.357332,2.903001,2.903001,2.029173,2.357332,2.903001,2.903001,0.353490,0.788230,
62,36.010143,44.348774,46.514529,103.877778,17.009132,26.412198,38.963472,44.400533,0.113809,2.110631,2.217679,25.771432,1.897700e+00,1.897700,1.897700,1.897700,2.323198,2.492020,2.526942,2.858119,0.296010,0.788230,
63,36.036729,70.000000,147.683462,198.214894,21.676072,36.177292,64.957735,101.020478,2.000000,2.217679,21.616609,28.918909,1.953600e+00,1.953600,1.953600,1.953600,2.196165,2.859381,3.831365,4.601667,0.729160,0.788230,
64,39.735289,81.681188,168.518482,168.518482,21.633573,49.008040,94.275163,94.275163,0.426360,16.029459,21.616609,28.918909,2.059138e+00,3.185770,4.536913,4.536913,2.059138,3.185770,4.536913,4.536913,0.738470,0.788230,
65,39.735289,83.807723,168.518482,198.214894,21.633573,36.177292,94.275163,101.020478,2.000000,14.700791,21.616609,24.865581,2.261188e+00,3.051283,4.532519,4.792169,2.261188,3.051283,4.532519,4.792169,0.805320,0.788230,
66,69.000000,168.518482,168.518482,198.214894,27.458495,94.275163,94.275163,101.020478,14.700791,21.616609,24.865581,24.865581,2.834751e+00,4.607840,4.607840,4.836115,2.834751,4.607840,4.607840,4.836115,0.784170,0.788230,
67,69.000000,159.578642,168.518482,198.214894,36.177292,93.332305,94.275163,101.020478,14.700791,21.616609,24.865581,24.865581,3.047531e+00,4.212400,4.212400,4.212400,3.047531,4.356312,4.440857,4.555083,0.634810,0.788230,
68,75.401562,159.578642,168.518482,198.214894,55.438097,93.332305,94.275163,101.020478,16.029459,21.616609,24.865581,24.865581,3.214296e+00,4.130599,4.303210,4.303210,3.214296,4.130599,4.303210,4.303210,0.491660,0.788230,
69,122.208399,159.578642,198.214894,198.214894,60.612287,93.332305,101.020478,101.020478,14.919349,24.865581,24.865581,24.865581,3.594290e+00,3.985608,4.305258,4.305258,3.594290,3.985608,4.305258,4.305258,0.523170,0.788230,
70,109.800000,118.928936,168.518482,198.214894,28.465227,60.612287,94.275163,101.020478,14.919349,21.616609,24.865581,48.302598,2.838288e+00,3.248341,3.415289,4.192184,2.838288,3.248341,3.415289,4.192184,0.367620,0.788230,
71,36.036729,39.991661,75.049001,103.877778,20.604642,25.652810,31.059837,38.963472,2.000000,2.217679,3.113075,18.332476,2.055200e+00,2.055200,2.055200,2.055200,2.597512,2.659365,2.901324,5.041796,0.409220,0.788230,
72,36.417224,36.417224,36.417224,46.514529,26.412198,26.412198,31.059837,38.963472,2.217679,2.217679,2.217679,2.217679,1.562239e+00,1.562239,1.562239,1.742790,1.562239,1.562239,1.562239,1.742790,0.259520,0.788230,
73,36.036729,36.417224,39.735289,50.284634,20.604642,26.412198,31.059837,36.177292,2.000000,2.217679,2.217679,3.286492,1.740600e+00,1.740600,1.740600,1.740600,2.145995,2.156062,2.240149,2.467946,0.254830,0.788230,
74,36.010143,36.417224,39.991661,81.545647,20.604642,26.412198,31.059837,41.334087,2.000000,2.217679,2.217679,14.700791,1.723000e+00,1.723000,1.723000,1.723000,2.439929,2.452008,2.551875,3.174964,0.302050,0.788230,
75,36.036729,39.735289,67.037777,103.877778,21.200000,27.397225,36.177292,49.008040,2.000000,2.217679,3.600000,28.918909,1.781500e+00,1.781500,1.781500,1.781500,2.071547,2.161679,2.664832,3.040695,0.152630,0.788230,
76,39.735289,53.370575,83.807723,103.877778,21.633573,23.341486,36.177292,49.008040,0.430929,2.217679,14.700791,28.684971,1.847500e+00,1.847500,1.847500,1.847500,2.346911,2.419838,2.830609,3.072501,0.101830,0.788230,
77,35.000000,35.000000,53.370575,89.000000,17.009132,17.009132,25.490635,36.177292,0.000000,0.000000,2.217679,14.700791,2.054856e+00,2.054856,2.384244,2.407400,2.054856,2.054856,2.384244,2.688548,0.257540,0.788230,
78,35.000000,35.000000,118.928936,198.214894,17.009132,17.009132,60.612287,92.130276,0.000000,0.000000,14.919349,17.191175,2.261461e+00,2.261461,3.994927,4.920785,2.261461,2.261461,3.994927,4.920785,0.717380,0.788230,
79,56.186739,118.928936,118.928936,198.214894,22.000000,60.612287,60.612287,92.130276,0.466593,14.919349,14.919349,17.191175,2.518652e+00,2.570500,2.570500,2.570500,2.518652,3.310644,3.310644,3.398359,0.297480,0.788230,
80,114.000000,118.928936,133.577702,198.214894,28.465227,60.612287,60.612287,92.130276,14.919349,17.191175,28.351525,48.000000,2.515652e+00,2.638040,3.130606,3.186600,2.515652,2.638040,3.130606,3.679284,0.257230,0.788230,
81,39.991661,75.049001,105.605989,132.043496,20.604642,29.110836,30.151589,81.880681,0.466593,0.777656,1.971895,3.286492,1.889355e+00,2.524545,2.575181,3.627949,1.889355,2.524545,2.575181,3.627949,0.478110,0.788230,
82,36.417224,75.049001,105.605989,143.200000,26.412198,29.110836,30.151589,58.700000,0.777656,0.777656,2.217679,2.217679,1.711153e+00,2.175500,2.175500,2.175500,1.711153,2.432283,2.476726,3.367167,0.673750,0.788230,
83,36.417224,75.049001,105.605989,143.200000,26.412198,30.151589,36.177292,58.700000,0.466593,0.777656,2.217679,2.217679,1.596700e+00,1.596700,1.596700,1.596700,1.906052,2.701353,2.939662,3.564953,0.767360,0.788230,
84,36.417224,105.605989,143.200000,143.200000,26.412198,30.151589,58.700000,58.700000,0.000000,0.777656,2.217679,2.217679,1.742100e+00,1.742100,1.742100,1.742100,2.804614,2.994056,3.939465,3.939465,0.788120,0.788230,
85,36.417224,105.605989,143.200000,171.300000,23.378083,30.151589,58.700000,58.700000,0.000000,0.777656,2.000000,2.697001,1.794100e+00,1.794100,1.794100,1.794100,2.212898,3.091448,3.993503,3.993503,0.799860,0.788230,
86,29.176835,89.000000,143.200000,171.300000,23.378083,30.151589,56.900000,58.700000,0.000000,0.777656,2.000000,14.700791,1.863200e+00,1.863200,1.863200,1.863200,2.033198,3.130929,4.005366,4.043992,0.795200,0.788230,
87,29.176835,74.086081,143.200000,143.200000,23.378083,30.151589,56.900000,58.700000,0.000000,0.777656,1.330607,2.217679,1.921700e+00,1.921700,1.921700,1.921700,2.098555,3.230306,4.091958,4.128797,0.770370,0.788230,
88,39.991661,105.605989,143.200000,171.300000,21.189352,36.126787,58.700000,58.700000,0.000000,0.000000,0.777656,14.700791,2.341988e+00,2.428800,2.428800,2.428800,2.341988,3.375101,4.035172,4.035172,0.683810,0.788230,
89,35.000000,99.814567,109.800000,143.200000,17.009132,30.151589,52.200000,58.700000,0.000000,0.710600,2.100000,14.700791,1.971400e+00,2.004000,2.004000,2.004000,1.971400,2.575787,3.285812,3.440674,0.553130,0.788230,
90,65.874454,109.800000,111.600000,143.200000,23.936050,42.400000,52.200000,60.612287,2.100000,2.697001,11.600000,35.176892,1.629799e+00,1.874800,1.874800,1.874800,1.629799,2.231816,2.484481,2.671195,0.256170,0.788230,
91,105.605989,105.605989,105.605989,132.043496,30.151589,30.151589,30.151589,32.000000,0.777656,0.777656,0.777656,2.697001,2.356500e+00,2.356500,2.356500,2.356500,2.634947,2.634947,2.634947,2.760847,0.083764,0.788230,
92,74.086081,105.605989,171.300000,171.300000,23.936050,32.000000,56.900000,58.700000,0.000000,0.206871,2.697001,3.286492,1.931900e+00,1.931900,1.931900,1.931900,2.932570,3.337180,3.977231,3.977231,0.515380,0.788230,
93,74.086081,109.790756,171.300000,171.300000,23.936050,39.893417,56.900000,56.900000,0.000000,2.697001,2.697001,4.495002,1.617400e+00,1.617400,1.617400,1.617400,2.707657,3.176972,3.686859,3.686859,0.419130,0.788230,
94,74.086081,109.800000,109.800000,109.800000,23.936050,52.200000,52.200000,52.200000,2.100000,2.100000,2.697001,4.495002,1.809700e+00,1.809700,1.809700,1.809700,2.324574,3.098509,3.098509,3.098509,0.314750,0.788230,
95,74.086081,109.800000,109.800000,109.800000,23.936050,52.200000,52.200000,52.200000,2.100000,2.100000,2.697001,4.495002,2.057500e+00,2.057500,2.057500,2.057500,2.183485,2.914937,2.914937,2.914937,0.253540,0.788230,
96,65.874454,109.800000,109.800000,111.600000,23.936050,52.200000,52.200000,52.200000,2.100000,2.100000,2.697001,11.600000,1.896829e+00,2.098300,2.098300,2.098300,1.896829,2.661416,2.661416,2.687773,0.084723,0.788230,
97,109.800000,109.800000,111.600000,111.600000,42.400000,52.200000,52.200000,52.200000,2.100000,2.100000,11.600000,11.600000,1.957421e+00,1.957421,2.569000,2.569000,1.957421,1.957421,3.292437,3.292437,0.092880,0.788230,
98,84.548147,109.800000,111.600000,111.600000,31.496539,42.400000,52.200000,52.200000,2.100000,2.697001,10.687948,11.600000,1.814800e+00,1.814800,1.814800,1.814800,1.840616,2.291733,2.589806,2.589806,0.087609,0.788230,
99,95.500000,109.800000,109.800000,111.600000,31.496539,52.200000,52.200000,52.200000,2.100000,2.100000,2.697001,11.600000,1.807552e+00,1.994100,1.994100,1.994100,1.807552,2.423862,2.423862,2.423862,0.078185,0.788230,
100,65.874454,109.800000,109.800000,111.600000,23.936050,42.400000,52.200000,52.200000,2.100000,2.697001,2.697001,11.600000,1.439400e+00,1.439400,1.439400,1.439400,1.649536,1.937307,1.937307,2.141396,0.043333,0.788230,
